trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
S4DV_T22,16:36:00,16:36:00,14,6,,0,0,,,,1
S4DV_T22,16:39:00,16:39:00,15,7,,0,0,,,,1
S4DV_T22,16:41:00,16:41:00,16,8,,0,0,,,,1
S4DV_T22,16:43:00,16:43:00,31,9,,0,0,,,,1
S4DV_T22,16:46:00,16:46:00,17,10,,0,0,,,,1
S4DV_T22,16:48:00,16:48:00,77,11,,0,0,,,,1
S4DV_T22,16:50:00,16:50:00,78,12,,0,0,,,,1
S4DV_T22,16:52:00,16:52:00,42,13,,0,0,,,,1
S4DV_T22,16:53:00,16:53:00,43,14,,0,0,,,,1
S4DV_T22,16:55:00,16:55:00,44,15,,0,0,,,,1
S4DV_T22,16:58:00,16:58:00,79,16,,0,0,,,,1
S4DV_T22,17:01:00,17:01:00,80,17,,0,0,,,,1
S4DV_T22,17:05:00,17:05:00,81,18,,0,0,,,,1
S4DV_T23,16:45:00,16:45:00,73,1,,0,0,,,,1
S4DV_T23,16:49:00,16:49:00,74,2,,0,0,,,,1
S4DV_T23,16:54:00,16:54:00,75,3,,0,0,,,,1
S4DV_T23,16:58:00,16:58:00,76,4,,0,0,,,,1
S4DV_T23,17:01:00,17:01:00,13,5,,0,0,,,,1
S4DV_T23,17:06:00,17:06:00,14,6,,0,0,,,,1
S4DV_T23,17:09:00,17:09:00,15,7,,0,0,,,,1
S4DV_T23,17:11:00,17:11:00,16,8,,0,0,,,,1
S4DV_T23,17:13:00,17:13:00,31,9,,0,0,,,,1
S4DV_T23,17:16:00,17:16:00,17,10,,0,0,,,,1
S4DV_T23,17:18:00,17:18:00,77,11,,0,0,,,,1
S4DV_T23,17:20:00,17:20:00,78,12,,0,0,,,,1
S4DV_T23,17:22:00,17:22:00,42,13,,0,0,,,,1
S4DV_T23,17:23:00,17:23:00,43,14,,0,0,,,,1
S4DV_T23,17:25:00,17:25:00,44,15,,0,0,,,,1
S4DV_T23,17:28:00,17:28:00,79,16,,0,0,,,,1
S4DV_T23,17:31:00,17:31:00,80,17,,0,0,,,,1
S4DV_T23,17:35:00,17:35:00,81,18,,0,0,,,,1
S4DV_T24,17:15:00,17:15:00,73,1,,0,0,,,,1
S4DV_T24,17:19:00,17:19:00,74,2,,0,0,,,,1
S4DV_T24,17:24:00,17:24:00,75,3,,0,0,,,,1
S4DV_T24,17:28:00,17:28:00,76,4,,0,0,,,,1
S4DV_T24,17:31:00,17:31:00,13,5,,0,0,,,,1
S4DV_T24,17:36:00,17:36:00,14,6,,0,0,,,,1
S4DV_T24,17:39:00,17:39:00,15,7,,0,0,,,,1
S4DV_T24,17:41:00,17:41:00,16,8,,0,0,,,,1
S4DV_T24,17:43:00,17:43:00,31,9,,0,0,,,,1
S4DV_T24,17:46:00,17:46:00,17,10,,0,0,,,,1
S4DV_T24,17:48:00,17:48:00,77,11,,0,0,,,,1
S4DV_T24,17:50:00,17:50:00,78,12,,0,0,,,,1
S4DV_T24,17:52:00,17:52:00,42,13,,0,0,,,,1
S4DV_T24,17:53:00,17:53:00,43,14,,0,0,,,,1
S4DV_T24,17:55:00,17:55:00,44,15,,0,0,,,,1
S4DV_T24,17:58:00,17:58:00,79,16,,0,0,,,,1
S4DV_T24,18:01:00,18:01:00,80,17,,0,0,,,,1
S4DV_T24,18:05:00,18:05:00,81,18,,0,0,,,,1
S4DV_T25,17:45:00,17:45:00,73,1,,0,0,,,,1
S4DV_T25,17:49:00,17:49:00,74,2,,0,0,,,,1
S4DV_T25,17:54:00,17:54:00,75,3,,0,0,,,,1
S4DV_T25,17:58:00,17:58:00,76,4,,0,0,,,,1
S4DV_T25,18:01:00,18:01:00,13,5,,0,0,,,,1
S4DV_T25,18:06:00,18:06:00,14,6,,0,0,,,,1
S4DV_T25,18:09:00,18:09:00,15,7,,0,0,,,,1
S4DV_T25,18:11:00,18:11:00,16,8,,0,0,,,,1
S4DV_T25,18:13:00,18:13:00,31,9,,0,0,,,,1
S4DV_T25,18:16:00,18:16:00,17,10,,0,0,,,,1
S4DV_T25,18:18:00,18:18:00,77,11,,0,0,,,,1
S4DV_T25,18:20:00,18:20:00,78,12,,0,0,,,,1
S4DV_T25,18:22:00,18:22:00,42,13,,0,0,,,,1
S4DV_T25,18:23:00,18:23:00,43,14,,0,0,,,,1
S4DV_T25,18:25:00,18:25:00,44,15,,0,0,,,,1
S4DV_T25,18:28:00,18:28:00,79,16,,0,0,,,,1
S4DV_T25,18:31:00,18:31:00,80,17,,0,0,,,,1
S4DV_T25,18:35:00,18:35:00,81,18,,0,0,,,,1
S4DV_T26,18:15:00,18:15:00,73,1,,0,0,,,,1
S4DV_T26,18:19:00,18:19:00,74,2,,0,0,,,,1
S4DV_T26,18:24:00,18:24:00,75,3,,0,0,,,,1
S4DV_T26,18:28:00,18:28:00,76,4,,0,0,,,,1
S4DV_T26,18:31:00,18:31:00,13,5,,0,0,,,,1
S4DV_T26,18:36:00,18:36:00,14,6,,0,0,,,,1
S4DV_T26,18:39:00,18:39:00,15,7,,0,0,,,,1
S4DV_T26,18:41:00,18:41:00,16,8,,0,0,,,,1
S4DV_T26,18:43:00,18:43:00,31,9,,0,0,,,,1
S4DV_T26,18:46:00,18:46:00,17,10,,0,0,,,,1
S4DV_T26,18:48:00,18:48:00,77,11,,0,0,,,,1
S4DV_T26,18:50:00,18:50:00,78,12,,0,0,,,,1
S4DV_T26,18:52:00,18:52:00,42,13,,0,0,,,,1
S4DV_T26,18:53:00,18:53:00,43,14,,0,0,,,,1
S4DV_T26,18:55:00,18:55:00,44,15,,0,0,,,,1
S4DV_T26,18:58:00,18:58:00,79,16,,0,0,,,,1
S4DV_T26,19:01:00,19:01:00,80,17,,0,0,,,,1
S4DV_T26,19:05:00,19:05:00,81,18,,0,0,,,,1
S4DV_T27,18:45:00,18:45:00,73,1,,0,0,,,,1
S4DV_T27,18:49:00,18:49:00,74,2,,0,0,,,,1
S4DV_T27,18:54:00,18:54:00,75,3,,0,0,,,,1
S4DV_T27,18:58:00,18:58:00,76,4,,0,0,,,,1
S4DV_T27,19:01:00,19:01:00,13,5,,0,0,,,,1
S4DV_T27,19:06:00,19:06:00,14,6,,0,0,,,,1
S4DV_T27,19:09:00,19:09:00,15,7,,0,0,,,,1
S4DV_T27,19:11:00,19:11:00,16,8,,0,0,,,,1
S4DV_T27,19:13:00,19:13:00,31,9,,0,0,,,,1
S4DV_T27,19:16:00,19:16:00,17,10,,0,0,,,,1
S4DV_T27,19:18:00,19:18:00,77,11,,0,0,,,,1
S4DV_T27,19:20:00,19:20:00,78,12,,0,0,,,,1
S4DV_T27,19:22:00,19:22:00,42,13,,0,0,,,,1
S4DV_T27,19:23:00,19:23:00,43,14,,0,0,,,,1
S4DV_T27,19:25:00,19:25:00,44,15,,0,0,,,,1
S4DV_T27,19:28:00,19:28:00,79,16,,0,0,,,,1
S4DV_T27,19:31:00,19:31:00,80,17,,0,0,,,,1
S4DV_T27,19:35:00,19:35:00,81,18,,0,0,,,,1
S4DV_T28,19:15:00,19:15:00,73,1,,0,0,,,,1
S4DV_T28,19:19:00,19:19:00,74,2,,0,0,,,,1
S4DV_T28,19:24:00,19:24:00,75,3,,0,0,,,,1
S4DV_T28,19:28:00,19:28:00,76,4,,0,0,,,,1
S4DV_T28,19:31:00,19:31:00,13,5,,0,0,,,,1
S4DV_T28,19:36:00,19:36:00,14,6,,0,0,,,,1
S4DV_T28,19:39:00,19:39:00,15,7,,0,0,,,,1
S4DV_T28,19:41:00,19:41:00,16,8,,0,0,,,,1
S4DV_T28,19:43:00,19:43:00,31,9,,0,0,,,,1
S4DV_T28,19:46:00,19:46:00,17,10,,0,0,,,,1
S4DV_T28,19:48:00,19:48:00,77,11,,0,0,,,,1
S4DV_T28,19:50:00,19:50:00,78,12,,0,0,,,,1
S4DV_T28,19:52:00,19:52:00,42,13,,0,0,,,,1
S4DV_T28,19:53:00,19:53:00,43,14,,0,0,,,,1
S4DV_T28,19:55:00,19:55:00,44,15,,0,0,,,,1
S4DV_T28,19:58:00,19:58:00,79,16,,0,0,,,,1
S4DV_T28,20:01:00,20:01:00,80,17,,0,0,,,,1
S4DV_T28,20:05:00,20:05:00,81,18,,0,0,,,,1
S4DV_T29,19:45:00,19:45:00,73,1,,0,0,,,,1
S4DV_T29,19:49:00,19:49:00,74,2,,0,0,,,,1
S4DV_T29,19:54:00,19:54:00,75,3,,0,0,,,,1
S4DV_T29,19:58:00,19:58:00,76,4,,0,0,,,,1
S4DV_T29,20:01:00,20:01:00,13,5,,0,0,,,,1
S4DV_T29,20:06:00,20:06:00,14,6,,0,0,,,,1
S4DV_T29,20:09:00,20:09:00,15,7,,0,0,,,,1
S4DV_T29,20:11:00,20:11:00,16,8,,0,0,,,,1
S4DV_T29,20:13:00,20:13:00,31,9,,0,0,,,,1
S4DV_T29,20:16:00,20:16:00,17,10,,0,0,,,,1
S4DV_T29,20:18:00,20:18:00,77,11,,0,0,,,,1
S4DV_T29,20:20:00,20:20:00,78,12,,0,0,,,,1
S4DV_T29,20:22:00,20:22:00,42,13,,0,0,,,,1
S4DV_T29,20:23:00,20:23:00,43,14,,0,0,,,,1
S4DV_T29,20:25:00,20:25:00,44,15,,0,0,,,,1
S4DV_T29,20:28:00,20:28:00,79,16,,0,0,,,,1
S4DV_T29,20:31:00,20:31:00,80,17,,0,0,,,,1
S4DV_T29,20:35:00,20:35:00,81,18,,0,0,,,,1
S4DV_T30,20:15:00,20:15:00,73,1,,0,0,,,,1
S4DV_T30,20:19:00,20:19:00,74,2,,0,0,,,,1
S4DV_T30,20:24:00,20:24:00,75,3,,0,0,,,,1
S4DV_T30,20:28:00,20:28:00,76,4,,0,0,,,,1
S4DV_T30,20:31:00,20:31:00,13,5,,0,0,,,,1
S4DV_T30,20:36:00,20:36:00,14,6,,0,0,,,,1
S4DV_T30,20:39:00,20:39:00,15,7,,0,0,,,,1
S4DV_T30,20:41:00,20:41:00,16,8,,0,0,,,,1
S4DV_T30,20:43:00,20:43:00,31,9,,0,0,,,,1
S4DV_T30,20:46:00,20:46:00,17,10,,0,0,,,,1
S4DV_T30,20:48:00,20:48:00,77,11,,0,0,,,,1
S4DV_T30,20:50:00,20:50:00,78,12,,0,0,,,,1
S4DV_T30,20:52:00,20:52:00,42,13,,0,0,,,,1
S4DV_T30,20:53:00,20:53:00,43,14,,0,0,,,,1
S4DV_T30,20:55:00,20:55:00,44,15,,0,0,,,,1
S4DV_T30,20:58:00,20:58:00,79,16,,0,0,,,,1
S4DV_T30,21:01:00,21:01:00,80,17,,0,0,,,,1
S4DV_T30,21:05:00,21:05:00,81,18,,0,0,,,,1
S4DV_T31,20:45:00,20:45:00,73,1,,0,0,,,,1
S4DV_T31,20:49:00,20:49:00,74,2,,0,0,,,,1
S4DV_T31,20:54:00,20:54:00,75,3,,0,0,,,,1
S4DV_T31,20:58:00,20:58:00,76,4,,0,0,,,,1
S4DV_T31,21:01:00,21:01:00,13,5,,0,0,,,,1
S4DV_T31,21:06:00,21:06:00,14,6,,0,0,,,,1
S4DV_T31,21:09:00,21:09:00,15,7,,0,0,,,,1
S4DV_T31,21:11:00,21:11:00,16,8,,0,0,,,,1
S4DV_T31,21:13:00,21:13:00,31,9,,0,0,,,,1
S4DV_T31,21:16:00,21:16:00,17,10,,0,0,,,,1
S4DV_T31,21:18:00,21:18:00,77,11,,0,0,,,,1
S4DV_T31,21:20:00,21:20:00,78,12,,0,0,,,,1
S4DV_T31,21:22:00,21:22:00,42,13,,0,0,,,,1
S4DV_T31,21:23:00,21:23:00,43,14,,0,0,,,,1
S4DV_T31,21:25:00,21:25:00,44,15,,0,0,,,,1
S4DV_T31,21:28:00,21:28:00,79,16,,0,0,,,,1
S4DV_T31,21:31:00,21:31:00,80,17,,0,0,,,,1
S4DV_T31,21:35:00,21:35:00,81,18,,0,0,,,,1
S4DV_T32,21:15:00,21:15:00,73,1,,0,0,,,,1
S4DV_T32,21:19:00,21:19:00,74,2,,0,0,,,,1
S4DV_T32,21:24:00,21:24:00,75,3,,0,0,,,,1
S4DV_T32,21:28:00,21:28:00,76,4,,0,0,,,,1
S4DV_T32,21:31:00,21:31:00,13,5,,0,0,,,,1
S4DV_T32,21:36:00,21:36:00,14,6,,0,0,,,,1
S4DV_T32,21:39:00,21:39:00,15,7,,0,0,,,,1
S4DV_T32,21:41:00,21:41:00,16,8,,0,0,,,,1
S4DV_T32,21:43:00,21:43:00,31,9,,0,0,,,,1
S4DV_T32,21:46:00,21:46:00,17,10,,0,0,,,,1
S4DV_T32,21:48:00,21:48:00,77,11,,0,0,,,,1
S4DV_T32,21:50:00,21:50:00,78,12,,0,0,,,,1
S4DV_T32,21:52:00,21:52:00,42,13,,0,0,,,,1
S4DV_T32,21:53:00,21:53:00,43,14,,0,0,,,,1
S4DV_T32,21:55:00,21:55:00,44,15,,0,0,,,,1
S4DV_T32,21:58:00,21:58:00,79,16,,0,0,,,,1
S4DV_T32,22:01:00,22:01:00,80,17,,0,0,,,,1
S4DV_T32,22:05:00,22:05:00,81,18,,0,0,,,,1
S4DV_T33,21:45:00,21:45:00,73,1,,0,0,,,,1
S4DV_T33,21:49:00,21:49:00,74,2,,0,0,,,,1
S4DV_T33,21:54:00,21:54:00,75,3,,0,0,,,,1
S4DV_T33,21:58:00,21:58:00,76,4,,0,0,,,,1
S4DV_T33,22:01:00,22:01:00,13,5,,0,0,,,,1
S4DV_T33,22:06:00,22:06:00,14,6,,0,0,,,,1
S4DV_T33,22:09:00,22:09:00,15,7,,0,0,,,,1
S4DV_T33,22:11:00,22:11:00,16,8,,0,0,,,,1
S4DV_T33,22:13:00,22:13:00,31,9,,0,0,,,,1
S4DV_T33,22:16:00,22:16:00,17,10,,0,0,,,,1
S4DV_T33,22:18:00,22:18:00,77,11,,0,0,,,,1
S4DV_T33,22:20:00,22:20:00,78,12,,0,0,,,,1
S4DV_T33,22:22:00,22:22:00,42,13,,0,0,,,,1
S4DV_T33,22:23:00,22:23:00,43,14,,0,0,,,,1
S4DV_T33,22:25:00,22:25:00,44,15,,0,0,,,,1
S4DV_T33,22:28:00,22:28:00,79,16,,0,0,,,,1
S4DV_T33,22:31:00,22:31:00,80,17,,0,0,,,,1
S4DV_T33,22:35:00,22:35:00,81,18,,0,0,,,,1
S4DV_T34,22:15:00,22:15:00,73,1,,0,0,,,,1
S4DV_T34,22:19:00,22:19:00,74,2,,0,0,,,,1
S4DV_T34,22:24:00,22:24:00,75,3,,0,0,,,,1
S4DV_T34,22:28:00,22:28:00,76,4,,0,0,,,,1
S4DV_T34,22:31:00,22:31:00,13,5,,0,0,,,,1
S4DV_T34,22:36:00,22:36:00,14,6,,0,0,,,,1
S4DV_T34,22:39:00,22:39:00,15,7,,0,0,,,,1
S4DV_T34,22:41:00,22:41:00,16,8,,0,0,,,,1
S4DV_T34,22:43:00,22:43:00,31,9,,0,0,,,,1
S4DV_T34,22:46:00,22:46:00,17,10,,0,0,,,,1
S4DV_T34,22:48:00,22:48:00,77,11,,0,0,,,,1
S4DV_T34,22:50:00,22:50:00,78,12,,0,0,,,,1
S4DV_T34,22:52:00,22:52:00,42,13,,0,0,,,,1
S4DV_T34,22:53:00,22:53:00,43,14,,0,0,,,,1
S4DV_T34,22:55:00,22:55:00,44,15,,0,0,,,,1
S4DV_T34,22:58:00,22:58:00,79,16,,0,0,,,,1
S4DV_T34,23:01:00,23:01:00,80,17,,0,0,,,,1
S4DV_T34,23:05:00,23:05:00,81,18,,0,0,,,,1
S4DV_T35,22:45:00,22:45:00,73,1,,0,0,,,,1
S4DV_T35,22:49:00,22:49:00,74,2,,0,0,,,,1
S4DV_T35,22:54:00,22:54:00,75,3,,0,0,,,,1
S4DV_T35,22:58:00,22:58:00,76,4,,0,0,,,,1
S4DV_T35,23:01:00,23:01:00,13,5,,0,0,,,,1
S4DV_T35,23:06:00,23:06:00,14,6,,0,0,,,,1
S4DV_T35,23:09:00,23:09:00,15,7,,0,0,,,,1
S4DV_T35,23:11:00,23:11:00,16,8,,0,0,,,,1
S4DV_T35,23:13:00,23:13:00,31,9,,0,0,,,,1
S4DV_T35,23:16:00,23:16:00,17,10,,0,0,,,,1
S4DV_T35,23:18:00,23:18:00,77,11,,0,0,,,,1
S4DV_T35,23:20:00,23:20:00,78,12,,0,0,,,,1
S4DV_T35,23:22:00,23:22:00,42,13,,0,0,,,,1
S4DV_T35,23:23:00,23:23:00,43,14,,0,0,,,,1
S4DV_T35,23:25:00,23:25:00,44,15,,0,0,,,,1
S4DV_T35,23:28:00,23:28:00,79,16,,0,0,,,,1
S4DV_T35,23:31:00,23:31:00,80,17,,0,0,,,,1
S4DV_T35,23:35:00,23:35:00,81,18,,0,0,,,,1
S4DM_T01,05:52:00,05:52:00,81,1,,0,0,,,,1
S4DM_T01,05:58:00,05:58:00,80,2,,0,0,,,,1
S4DM_T01,05:59:00,05:59:00,79,3,,0,0,,,,1
S4DM_T01,06:02:00,06:02:00,44,4,,0,0,,,,1
S4DM_T01,06:04:00,06:04:00,43,5,,0,0,,,,1
S4DM_T01,06:05:00,06:05:00,42,6,,0,0,,,,1
S4DM_T01,06:07:00,06:07:00,78,7,,0,0,,,,1
S4DM_T01,06:09:00,06:09:00,77,8,,0,0,,,,1
S4DM_T01,06:11:00,06:11:00,17,9,,0,0,,,,1
S4DM_T01,06:14:00,06:14:00,31,10,,0,0,,,,1
S4DM_T01,06:16:00,06:16:00,16,11,,0,0,,,,1
S4DM_T01,06:18:00,06:18:00,15,12,,0,0,,,,1
S4DM_T01,06:21:00,06:21:00,14,13,,0,0,,,,1
S4DM_T01,06:26:00,06:26:00,13,14,,0,0,,,,1
S4DM_T01,06:29:00,06:29:00,76,15,,0,0,,,,1
S4DM_T01,06:33:00,06:33:00,75,16,,0,0,,,,1
S4DM_T01,06:38:00,06:38:00,74,17,,0,0,,,,1
S4DM_T01,06:42:00,06:42:00,73,18,,0,0,,,,1
S4DM_T02,06:22:00,06:22:00,81,1,,0,0,,,,1
S4DM_T02,06:28:00,06:28:00,80,2,,0,0,,,,1
S4DM_T02,06:29:00,06:29:00,79,3,,0,0,,,,1
S4DM_T02,06:32:00,06:32:00,44,4,,0,0,,,,1
S4DM_T02,06:34:00,06:34:00,43,5,,0,0,,,,1
S4DM_T02,06:35:00,06:35:00,42,6,,0,0,,,,1
S4DM_T02,06:37:00,06:37:00,78,7,,0,0,,,,1
S4DM_T02,06:39:00,06:39:00,77,8,,0,0,,,,1
S4DM_T02,06:41:00,06:41:00,17,9,,0,0,,,,1
S4DM_T02,06:44:00,06:44:00,31,10,,0,0,,,,1
S4DM_T02,06:46:00,06:46:00,16,11,,0,0,,,,1
S4DM_T02,06:48:00,06:48:00,15,12,,0,0,,,,1
S4DM_T02,06:51:00,06:51:00,14,13,,0,0,,,,1
S4DM_T02,06:56:00,06:56:00,13,14,,0,0,,,,1
S4DM_T02,06:59:00,06:59:00,76,15,,0,0,,,,1
S4DM_T02,07:03:00,07:03:00,75,16,,0,0,,,,1
S4DM_T02,07:08:00,07:08:00,74,17,,0,0,,,,1
S4DM_T02,07:12:00,07:12:00,73,18,,0,0,,,,1
S4DM_T03,06:52:00,06:52:00,81,1,,0,0,,,,1
S4DM_T03,06:58:00,06:58:00,80,2,,0,0,,,,1
S4DM_T03,06:59:00,06:59:00,79,3,,0,0,,,,1
S4DM_T03,07:02:00,07:02:00,44,4,,0,0,,,,1
S4DM_T03,07:04:00,07:04:00,43,5,,0,0,,,,1
S4DM_T03,07:05:00,07:05:00,42,6,,0,0,,,,1
S4DM_T03,07:07:00,07:07:00,78,7,,0,0,,,,1
S4DM_T03,07:09:00,07:09:00,77,8,,0,0,,,,1
S4DM_T03,07:11:00,07:11:00,17,9,,0,0,,,,1
S4DM_T03,07:14:00,07:14:00,31,10,,0,0,,,,1
S4DM_T03,07:16:00,07:16:00,16,11,,0,0,,,,1
S4DM_T03,07:18:00,07:18:00,15,12,,0,0,,,,1
S4DM_T03,07:21:00,07:21:00,14,13,,0,0,,,,1
S4DM_T03,07:26:00,07:26:00,13,14,,0,0,,,,1
S4DM_T03,07:29:00,07:29:00,76,15,,0,0,,,,1
S4DM_T03,07:33:00,07:33:00,75,16,,0,0,,,,1
S4DM_T03,07:38:00,07:38:00,74,17,,0,0,,,,1
S4DM_T03,07:42:00,07:42:00,73,18,,0,0,,,,1
S4DM_T04,07:22:00,07:22:00,81,1,,0,0,,,,1
S4DM_T04,07:28:00,07:28:00,80,2,,0,0,,,,1
S4DM_T04,07:29:00,07:29:00,79,3,,0,0,,,,1
S4DM_T04,07:32:00,07:32:00,44,4,,0,0,,,,1
S4DM_T04,07:34:00,07:34:00,43,5,,0,0,,,,1
S4DM_T04,07:35:00,07:35:00,42,6,,0,0,,,,1
S4DM_T04,07:37:00,07:37:00,78,7,,0,0,,,,1
S4DM_T04,07:39:00,07:39:00,77,8,,0,0,,,,1
S4DM_T04,07:41:00,07:41:00,17,9,,0,0,,,,1
S4DM_T04,07:44:00,07:44:00,31,10,,0,0,,,,1
S4DM_T04,07:46:00,07:46:00,16,11,,0,0,,,,1
S4DM_T04,07:48:00,07:48:00,15,12,,0,0,,,,1
S4DM_T04,07:51:00,07:51:00,14,13,,0,0,,,,1
S4DM_T04,07:56:00,07:56:00,13,14,,0,0,,,,1
S4DM_T04,07:59:00,07:59:00,76,15,,0,0,,,,1
S4DM_T04,08:03:00,08:03:00,75,16,,0,0,,,,1
S4DM_T04,08:08:00,08:08:00,74,17,,0,0,,,,1
S4DM_T04,08:12:00,08:12:00,73,18,,0,0,,,,1
S4DM_T05,07:52:00,07:52:00,81,1,,0,0,,,,1
S4DM_T05,07:58:00,07:58:00,80,2,,0,0,,,,1
S4DM_T05,07:59:00,07:59:00,79,3,,0,0,,,,1
S4DM_T05,08:02:00,08:02:00,44,4,,0,0,,,,1
S4DM_T05,08:04:00,08:04:00,43,5,,0,0,,,,1
S4DM_T05,08:05:00,08:05:00,42,6,,0,0,,,,1
S4DM_T05,08:07:00,08:07:00,78,7,,0,0,,,,1
S4DM_T05,08:09:00,08:09:00,77,8,,0,0,,,,1
S4DM_T05,08:11:00,08:11:00,17,9,,0,0,,,,1
S4DM_T05,08:14:00,08:14:00,31,10,,0,0,,,,1
S4DM_T05,08:16:00,08:16:00,16,11,,0,0,,,,1
S4DM_T05,08:18:00,08:18:00,15,12,,0,0,,,,1
S4DM_T05,08:21:00,08:21:00,14,13,,0,0,,,,1
S4DM_T05,08:26:00,08:26:00,13,14,,0,0,,,,1
S4DM_T05,08:29:00,08:29:00,76,15,,0,0,,,,1
S4DM_T05,08:33:00,08:33:00,75,16,,0,0,,,,1
S4DM_T05,08:38:00,08:38:00,74,17,,0,0,,,,1
S4DM_T05,08:42:00,08:42:00,73,18,,0,0,,,,1
S4DM_T06,08:22:00,08:22:00,81,1,,0,0,,,,1
S4DM_T06,08:28:00,08:28:00,80,2,,0,0,,,,1
S4DM_T06,08:29:00,08:29:00,79,3,,0,0,,,,1
S4DM_T06,08:32:00,08:32:00,44,4,,0,0,,,,1
S4DM_T06,08:34:00,08:34:00,43,5,,0,0,,,,1
S4DM_T06,08:35:00,08:35:00,42,6,,0,0,,,,1
S4DM_T06,08:37:00,08:37:00,78,7,,0,0,,,,1
S4DM_T06,08:39:00,08:39:00,77,8,,0,0,,,,1
S4DM_T06,08:41:00,08:41:00,17,9,,0,0,,,,1
S4DM_T06,08:44:00,08:44:00,31,10,,0,0,,,,1
S4DM_T06,08:46:00,08:46:00,16,11,,0,0,,,,1
S4DM_T06,08:48:00,08:48:00,15,12,,0,0,,,,1
S4DM_T06,08:51:00,08:51:00,14,13,,0,0,,,,1
S4DM_T06,08:56:00,08:56:00,13,14,,0,0,,,,1
S4DM_T06,08:59:00,08:59:00,76,15,,0,0,,,,1
S4DM_T06,09:03:00,09:03:00,75,16,,0,0,,,,1
S4DM_T06,09:08:00,09:08:00,74,17,,0,0,,,,1
S4DM_T06,09:12:00,09:12:00,73,18,,0,0,,,,1
S4DM_T07,08:52:00,08:52:00,81,1,,0,0,,,,1
S4DM_T07,08:58:00,08:58:00,80,2,,0,0,,,,1
S4DM_T07,08:59:00,08:59:00,79,3,,0,0,,,,1
S4DM_T07,09:02:00,09:02:00,44,4,,0,0,,,,1
S4DM_T07,09:04:00,09:04:00,43,5,,0,0,,,,1
S4DM_T07,09:05:00,09:05:00,42,6,,0,0,,,,1
S4DM_T07,09:07:00,09:07:00,78,7,,0,0,,,,1
S4DM_T07,09:09:00,09:09:00,77,8,,0,0,,,,1
S4DM_T07,09:11:00,09:11:00,17,9,,0,0,,,,1
S4DM_T07,09:14:00,09:14:00,31,10,,0,0,,,,1
S4DM_T07,09:16:00,09:16:00,16,11,,0,0,,,,1
S4DM_T07,09:18:00,09:18:00,15,12,,0,0,,,,1
S4DM_T07,09:21:00,09:21:00,14,13,,0,0,,,,1
S4DM_T07,09:26:00,09:26:00,13,14,,0,0,,,,1
S4DM_T07,09:29:00,09:29:00,76,15,,0,0,,,,1
S4DM_T07,09:33:00,09:33:00,75,16,,0,0,,,,1
S4DM_T07,09:38:00,09:38:00,74,17,,0,0,,,,1
S4DM_T07,09:42:00,09:42:00,73,18,,0,0,,,,1
S4DM_T08,09:22:00,09:22:00,81,1,,0,0,,,,1
S4DM_T08,09:28:00,09:28:00,80,2,,0,0,,,,1
S4DM_T08,09:29:00,09:29:00,79,3,,0,0,,,,1
S4DM_T08,09:32:00,09:32:00,44,4,,0,0,,,,1
S4DM_T08,09:34:00,09:34:00,43,5,,0,0,,,,1
S4DM_T08,09:35:00,09:35:00,42,6,,0,0,,,,1
S4DM_T08,09:37:00,09:37:00,78,7,,0,0,,,,1
S4DM_T08,09:39:00,09:39:00,77,8,,0,0,,,,1
S4DM_T08,09:41:00,09:41:00,17,9,,0,0,,,,1
S4DM_T08,09:44:00,09:44:00,31,10,,0,0,,,,1
S4DM_T08,09:46:00,09:46:00,16,11,,0,0,,,,1
S4DM_T08,09:48:00,09:48:00,15,12,,0,0,,,,1
S4DM_T08,09:51:00,09:51:00,14,13,,0,0,,,,1
S4DM_T08,09:56:00,09:56:00,13,14,,0,0,,,,1
S4DM_T08,09:59:00,09:59:00,76,15,,0,0,,,,1
S4DM_T08,10:03:00,10:03:00,75,16,,0,0,,,,1
S4DM_T08,10:08:00,10:08:00,74,17,,0,0,,,,1
S4DM_T08,10:12:00,10:12:00,73,18,,0,0,,,,1
S4DM_T09,09:52:00,09:52:00,81,1,,0,0,,,,1
S4DM_T09,09:58:00,09:58:00,80,2,,0,0,,,,1
S4DM_T09,09:59:00,09:59:00,79,3,,0,0,,,,1
S4DM_T09,10:02:00,10:02:00,44,4,,0,0,,,,1
S4DM_T09,10:04:00,10:04:00,43,5,,0,0,,,,1
S4DM_T09,10:05:00,10:05:00,42,6,,0,0,,,,1
S4DM_T09,10:07:00,10:07:00,78,7,,0,0,,,,1
S4DM_T09,10:09:00,10:09:00,77,8,,0,0,,,,1
S4DM_T09,10:11:00,10:11:00,17,9,,0,0,,,,1
S4DM_T09,10:14:00,10:14:00,31,10,,0,0,,,,1
S4DM_T09,10:16:00,10:16:00,16,11,,0,0,,,,1
S4DM_T09,10:18:00,10:18:00,15,12,,0,0,,,,1
S4DM_T09,10:21:00,10:21:00,14,13,,0,0,,,,1
S4DM_T09,10:26:00,10:26:00,13,14,,0,0,,,,1
S4DM_T09,10:29:00,10:29:00,76,15,,0,0,,,,1
S4DM_T09,10:33:00,10:33:00,75,16,,0,0,,,,1
S4DM_T09,10:38:00,10:38:00,74,17,,0,0,,,,1
S4DM_T09,10:42:00,10:42:00,73,18,,0,0,,,,1
